XtEHRMetadata
=========================================

Generic: line 0, col 0, Warning - The HTML fragment 'ip-statements.xhtml' is not included anywhere in the produced implementation guide (NOTFOUND)
Generic: line 0, col 0, Warning - An HTML fragment from the set [dependency-table.xhtml, dependency-table-short.xhtml, dependency-table-nontech.xhtml] is not included anywhere in the produced implementation guide (NOTFOUND)
Generic: line 0, col 0, Warning - The HTML fragment 'globals-table.xhtml' is not included anywhere in the produced implementation guide (NOTFOUND)
/work/fsh-generated/resources/ImplementationGuide-hl7.eu.fhir.xt-ehr.metadata.json: line 1, col 5692, Info - Reference to experimental CodeSystem http://hl7.org/fhir/guide-parameter-code|5.0.0 (BUSINESSRULE)
/work/fsh-generated/resources/ImplementationGuide-hl7.eu.fhir.xt-ehr.metadata.json: line 1, col 5807, Info - Reference to experimental CodeSystem http://hl7.org/fhir/guide-parameter-code|5.0.0 (BUSINESSRULE)
/work/fsh-generated/resources/ImplementationGuide-hl7.eu.fhir.xt-ehr.metadata.json: line 1, col 5918, Info - Reference to experimental CodeSystem http://hl7.org/fhir/guide-parameter-code|5.0.0 (BUSINESSRULE)
/work/fsh-generated/resources/ImplementationGuide-hl7.eu.fhir.xt-ehr.metadata.json: line 1, col 6031, Info - Reference to experimental CodeSystem http://hl7.org/fhir/guide-parameter-code|5.0.0 (BUSINESSRULE)
/work/fsh-generated/resources/ImplementationGuide-hl7.eu.fhir.xt-ehr.metadata.json: line 1, col 6140, Info - Reference to experimental CodeSystem http://hl7.org/fhir/guide-parameter-code|5.0.0 (BUSINESSRULE)
/work/fsh-generated/resources/ImplementationGuide-hl7.eu.fhir.xt-ehr.metadata.json: line 1, col 6253, Info - Reference to experimental CodeSystem http://hl7.org/fhir/guide-parameter-code|5.0.0 (BUSINESSRULE)
/work/fsh-generated/resources/ImplementationGuide-hl7.eu.fhir.xt-ehr.metadata.json: line 1, col 6364, Info - Reference to experimental CodeSystem http://hl7.org/fhir/guide-parameter-code|5.0.0 (BUSINESSRULE)
/work/fsh-generated/resources/ImplementationGuide-hl7.eu.fhir.xt-ehr.metadata.json: line 1, col 6476, Info - Reference to experimental CodeSystem http://hl7.org/fhir/guide-parameter-code|5.0.0 (BUSINESSRULE)
/work/fsh-generated/resources/ImplementationGuide-hl7.eu.fhir.xt-ehr.metadata.json: line 1, col 6589, Info - Reference to experimental CodeSystem http://hl7.org/fhir/guide-parameter-code|5.0.0 (BUSINESSRULE)
/work/fsh-generated/resources/ImplementationGuide-hl7.eu.fhir.xt-ehr.metadata.json: line 1, col 6696, Info - Reference to experimental CodeSystem http://hl7.org/fhir/guide-parameter-code|5.0.0 (BUSINESSRULE)
/work/fsh-generated/resources/ImplementationGuide-hl7.eu.fhir.xt-ehr.metadata.json: line 1, col 6806, Info - Reference to experimental CodeSystem http://hl7.org/fhir/guide-parameter-code|5.0.0 (BUSINESSRULE)
/work/fsh-generated/resources/ImplementationGuide-hl7.eu.fhir.xt-ehr.metadata.json: line 1, col 6916, Info - Reference to experimental CodeSystem http://hl7.org/fhir/guide-parameter-code|5.0.0 (BUSINESSRULE)
/work/fsh-generated/resources/ImplementationGuide-hl7.eu.fhir.xt-ehr.metadata.json: line 1, col 7033, Info - Reference to experimental CodeSystem http://hl7.org/fhir/guide-parameter-code|5.0.0 (BUSINESSRULE)
/work/fsh-generated/resources/ImplementationGuide-hl7.eu.fhir.xt-ehr.metadata.json: line 1, col 7142, Info - Reference to experimental CodeSystem http://hl7.org/fhir/guide-parameter-code|5.0.0 (BUSINESSRULE)
/work/fsh-generated/resources/ImplementationGuide-hl7.eu.fhir.xt-ehr.metadata.json: line 1, col 7820, Info - Reference to experimental CodeSystem http://hl7.org/fhir/guide-parameter-code|5.0.0 (BUSINESSRULE)
/work/fsh-generated/resources/StructureDefinition-EHDSHealthProfessional.json: line 1, col 27794, Warning - A code with no system has no defined meaning, and it cannot be validated. A system should be provided (CODEINVALID)
/work/fsh-generated/resources/StructureDefinition-EHDSHealthProfessional.json: line 1, col 28185, Warning - A code with no system has no defined meaning, and it cannot be validated. A system should be provided (CODEINVALID)
/work/fsh-generated/resources/StructureDefinition-EHDSHealthProfessional.json: line 1, col 28598, Warning - A code with no system has no defined meaning, and it cannot be validated. A system should be provided (CODEINVALID)
/work/fsh-generated/resources/StructureDefinition-EHDSHealthProfessional.json: line 1, col 29137, Warning - A code with no system has no defined meaning, and it cannot be validated. A system should be provided (CODEINVALID)
/work/fsh-generated/resources/StructureDefinition-EHDSHealthProfessional.json: line 1, col 29454, Warning - A code with no system has no defined meaning, and it cannot be validated. A system should be provided (CODEINVALID)
/work/fsh-generated/resources/StructureDefinition-EHDSHealthProfessional.json: line 1, col 29945, Warning - A code with no system has no defined meaning, and it cannot be validated. A system should be provided (CODEINVALID)
/work/fsh-generated/resources/StructureDefinition-EHDSHealthProfessional.json: line 1, col 30255, Warning - A code with no system has no defined meaning, and it cannot be validated. A system should be provided (CODEINVALID)
/work/fsh-generated/resources/StructureDefinition-EHDSHealthProfessional.json: line 1, col 30602, Warning - A code with no system has no defined meaning, and it cannot be validated. A system should be provided (CODEINVALID)
/work/fsh-generated/resources/StructureDefinition-EHDSHealthProfessional.json: line 1, col 30929, Warning - A code with no system has no defined meaning, and it cannot be validated. A system should be provided (CODEINVALID)
/work/fsh-generated/resources/StructureDefinition-EHDSHealthProfessional.json: line 1, col 31270, Warning - A code with no system has no defined meaning, and it cannot be validated. A system should be provided (CODEINVALID)

err = 0, warn = 35, info = 15
IG Publisher Version: 2.0.13
